tratamiento,materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,prediccion_continua,evidencia_completa
nan,Estructura de Datos,2425-3,anon_327,2,4,11.0,8.153103940732807,True
nan,Estructura de Datos,2425-3,anon_327,2,6,11.0,3.8240902835122488,True
nan,Estructura de Datos,2425-3,anon_327,2,8,11.0,6.851082251082252,True
nan,Estructura de Datos,2425-3,anon_328,2,4,18.0,8.153103940732807,True
nan,Estructura de Datos,2425-3,anon_328,2,6,18.0,10.20247028501364,True
nan,Estructura de Datos,2425-3,anon_328,2,8,18.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_329,2,4,21.0,6.851082251082252,True
nan,Estructura de Datos,2425-3,anon_329,2,6,21.0,6.355577755577756,True
nan,Estructura de Datos,2425-3,anon_329,2,8,21.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_330,2,4,13.0,20.524237961351364,True
nan,Estructura de Datos,2425-3,anon_330,2,6,13.0,10.20247028501364,True
nan,Estructura de Datos,2425-3,anon_330,2,8,13.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_331,2,4,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_331,2,6,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_331,2,8,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_011,2,4,0.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_011,2,6,0.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_011,2,8,0.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_332,2,4,0.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_332,2,6,0.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_332,2,8,0.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_333,2,4,2.0,14.377466747414934,True
nan,Estructura de Datos,2425-3,anon_333,2,6,2.0,2.124052988034936,True
nan,Estructura de Datos,2425-3,anon_333,2,8,2.0,14.377466747414934,True
nan,Estructura de Datos,2425-3,anon_301,2,4,15.0,20.524237961351364,True
nan,Estructura de Datos,2425-3,anon_301,2,6,15.0,6.851082251082252,True
nan,Estructura de Datos,2425-3,anon_301,2,8,15.0,8.075114965772407,True
nan,Estructura de Datos,2425-3,anon_334,2,4,3.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_334,2,6,3.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_334,2,8,3.0,3.8240902835122488,True
nan,Estructura de Datos,2425-3,anon_335,2,4,1.0,2.124052988034936,True
nan,Estructura de Datos,2425-3,anon_335,2,6,1.0,14.377466747414934,True
nan,Estructura de Datos,2425-3,anon_335,2,8,1.0,2.124052988034936,True
nan,Estructura de Datos,2425-3,anon_336,2,4,3.0,10.20247028501364,True
nan,Estructura de Datos,2425-3,anon_336,2,6,3.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_336,2,8,3.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_337,2,4,2.0,8.075114965772407,True
nan,Estructura de Datos,2425-3,anon_337,2,6,2.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_337,2,8,2.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_338,2,4,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_338,2,6,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_338,2,8,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_339,2,4,2.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_339,2,6,2.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_339,2,8,2.0,3.8240902835122488,True
nan,Estructura de Datos,2425-3,anon_340,2,4,0.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_340,2,6,0.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_340,2,8,0.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_341,2,4,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_341,2,6,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_341,2,8,0.0,1.3253742579720513,True
nan,Estructura de Datos,2425-3,anon_342,2,4,1.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_342,2,6,1.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_342,2,8,1.0,1.4032233155063372,True
nan,Estructura de Datos,2425-3,anon_050,2,4,1.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_050,2,6,1.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_050,2,8,1.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_052,2,4,7.0,12.280256889269022,True
nan,Estructura de Datos,2425-3,anon_052,2,6,7.0,10.20247028501364,True
nan,Estructura de Datos,2425-3,anon_052,2,8,7.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_343,2,4,4.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_343,2,6,4.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_343,2,8,4.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_344,2,4,0.0,2.124052988034936,True
nan,Estructura de Datos,2425-3,anon_344,2,6,0.0,2.124052988034936,True
nan,Estructura de Datos,2425-3,anon_344,2,8,0.0,2.124052988034936,True
nan,Estructura de Datos,2425-3,anon_055,2,4,1.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_055,2,6,1.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_055,2,8,1.0,2.2381018970347606,True
nan,Estructura de Datos,2425-3,anon_345,2,4,7.0,2.320489852083275,True
nan,Estructura de Datos,2425-3,anon_345,2,6,7.0,6.355577755577756,True
nan,Estructura de Datos,2425-3,anon_345,2,8,7.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_322,2,4,36.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_322,2,6,36.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_322,2,8,36.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_323,2,4,27.0,3.877646771257469,True
dropna,Estructura de Datos,2425-3,anon_323,2,6,27.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_323,2,8,27.0,3.6695050653813537,True
dropna,Estructura de Datos,2425-3,anon_324,2,4,0.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_324,2,6,0.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_324,2,8,0.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_037,2,4,3.0,10.20247028501364,True
dropna,Estructura de Datos,2425-3,anon_037,2,6,3.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_037,2,8,3.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_325,2,4,3.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_325,2,6,3.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_325,2,8,3.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_326,2,4,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_326,2,6,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_326,2,8,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_327,2,4,11.0,8.153103940732807,True
dropna,Estructura de Datos,2425-3,anon_327,2,6,11.0,3.8240902835122488,True
dropna,Estructura de Datos,2425-3,anon_327,2,8,11.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_328,2,4,18.0,8.153103940732807,True
dropna,Estructura de Datos,2425-3,anon_328,2,6,18.0,10.20247028501364,True
dropna,Estructura de Datos,2425-3,anon_328,2,8,18.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_329,2,4,21.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_329,2,6,21.0,6.355577755577756,True
dropna,Estructura de Datos,2425-3,anon_329,2,8,21.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_330,2,4,13.0,20.524237961351364,True
dropna,Estructura de Datos,2425-3,anon_330,2,6,13.0,10.20247028501364,True
dropna,Estructura de Datos,2425-3,anon_330,2,8,13.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_331,2,4,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_331,2,6,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_331,2,8,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_011,2,4,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_011,2,6,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_011,2,8,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_332,2,4,0.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_332,2,6,0.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_332,2,8,0.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_333,2,4,2.0,14.377466747414934,True
dropna,Estructura de Datos,2425-3,anon_333,2,6,2.0,2.124052988034936,True
dropna,Estructura de Datos,2425-3,anon_333,2,8,2.0,14.377466747414934,True
dropna,Estructura de Datos,2425-3,anon_301,2,4,15.0,20.524237961351364,True
dropna,Estructura de Datos,2425-3,anon_301,2,6,15.0,6.851082251082252,True
dropna,Estructura de Datos,2425-3,anon_301,2,8,15.0,8.075114965772407,True
dropna,Estructura de Datos,2425-3,anon_334,2,4,3.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_334,2,6,3.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_334,2,8,3.0,3.8240902835122488,True
dropna,Estructura de Datos,2425-3,anon_335,2,4,1.0,2.124052988034936,True
dropna,Estructura de Datos,2425-3,anon_335,2,6,1.0,14.377466747414934,True
dropna,Estructura de Datos,2425-3,anon_335,2,8,1.0,2.124052988034936,True
dropna,Estructura de Datos,2425-3,anon_336,2,4,3.0,10.20247028501364,True
dropna,Estructura de Datos,2425-3,anon_336,2,6,3.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_336,2,8,3.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_337,2,4,2.0,8.075114965772407,True
dropna,Estructura de Datos,2425-3,anon_337,2,6,2.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_337,2,8,2.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_338,2,4,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_338,2,6,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_338,2,8,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_339,2,4,2.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_339,2,6,2.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_339,2,8,2.0,3.8240902835122488,True
dropna,Estructura de Datos,2425-3,anon_340,2,4,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_340,2,6,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_340,2,8,0.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_341,2,4,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_341,2,6,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_341,2,8,0.0,1.3253742579720513,True
dropna,Estructura de Datos,2425-3,anon_342,2,4,1.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_342,2,6,1.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_342,2,8,1.0,1.4032233155063372,True
dropna,Estructura de Datos,2425-3,anon_050,2,4,1.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_050,2,6,1.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_050,2,8,1.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_052,2,4,7.0,12.280256889269022,True
dropna,Estructura de Datos,2425-3,anon_052,2,6,7.0,10.20247028501364,True
dropna,Estructura de Datos,2425-3,anon_052,2,8,7.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_343,2,4,4.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_343,2,6,4.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_343,2,8,4.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_344,2,4,0.0,2.124052988034936,True
dropna,Estructura de Datos,2425-3,anon_344,2,6,0.0,2.124052988034936,True
dropna,Estructura de Datos,2425-3,anon_344,2,8,0.0,2.124052988034936,True
dropna,Estructura de Datos,2425-3,anon_055,2,4,1.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_055,2,6,1.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_055,2,8,1.0,2.2381018970347606,True
dropna,Estructura de Datos,2425-3,anon_345,2,4,7.0,2.320489852083275,True
dropna,Estructura de Datos,2425-3,anon_345,2,6,7.0,6.355577755577756,True
dropna,Estructura de Datos,2425-3,anon_345,2,8,7.0,2.320489852083275,True
nan,Estructura de Datos,2526-1,anon_346,2,4,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_346,2,6,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_346,2,8,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_347,2,4,1.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_347,2,6,1.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_347,2,8,1.0,6.7231402754159575,True
nan,Estructura de Datos,2526-1,anon_348,2,4,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_348,2,6,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_348,2,8,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_349,2,4,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_349,2,6,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_349,2,8,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_324,2,4,0.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_324,2,6,0.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_324,2,8,0.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_350,2,4,3.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_350,2,6,3.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_350,2,8,3.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_351,2,4,6.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_351,2,6,6.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_351,2,8,6.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_352,2,4,0.0,2.098957668314869,True
nan,Estructura de Datos,2526-1,anon_352,2,6,0.0,2.098957668314869,True
nan,Estructura de Datos,2526-1,anon_352,2,8,0.0,2.098957668314869,True
nan,Estructura de Datos,2526-1,anon_353,2,4,2.0,6.821195989708101,True
nan,Estructura de Datos,2526-1,anon_353,2,6,2.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_353,2,8,2.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_354,2,4,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_354,2,6,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_354,2,8,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_355,2,4,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_355,2,6,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_355,2,8,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_356,2,4,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_356,2,6,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_356,2,8,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_012,2,4,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_012,2,6,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_012,2,8,0.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_333,2,4,0.0,2.098957668314869,True
nan,Estructura de Datos,2526-1,anon_333,2,6,0.0,2.098957668314869,True
nan,Estructura de Datos,2526-1,anon_333,2,8,0.0,2.098957668314869,True
nan,Estructura de Datos,2526-1,anon_357,2,4,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_357,2,6,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_357,2,8,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_336,2,4,21.0,5.112488375182676,True
nan,Estructura de Datos,2526-1,anon_336,2,6,21.0,6.821195989708101,True
nan,Estructura de Datos,2526-1,anon_336,2,8,21.0,5.112488375182676,True
nan,Estructura de Datos,2526-1,anon_358,2,4,5.0,4.760542002526735,True
nan,Estructura de Datos,2526-1,anon_358,2,6,5.0,12.680510688202997,True
nan,Estructura de Datos,2526-1,anon_358,2,8,5.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_359,2,4,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_359,2,6,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_359,2,8,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_360,2,4,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_360,2,6,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_360,2,8,0.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_361,2,4,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_361,2,6,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_361,2,8,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_362,2,4,0.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_362,2,6,0.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_362,2,8,0.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_363,2,4,1.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_363,2,6,1.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_363,2,8,1.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_342,2,4,4.0,21.449889095909857,True
nan,Estructura de Datos,2526-1,anon_342,2,6,4.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_342,2,8,4.0,1.7496102081206946,True
nan,Estructura de Datos,2526-1,anon_364,2,4,23.0,3.394052614052615,True
nan,Estructura de Datos,2526-1,anon_364,2,6,23.0,15.43232188803123,True
nan,Estructura de Datos,2526-1,anon_364,2,8,23.0,13.713333333333331,True
nan,Estructura de Datos,2526-1,anon_365,2,4,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_365,2,6,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_365,2,8,0.0,1.2582537303467538,True
nan,Estructura de Datos,2526-1,anon_366,2,4,6.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_366,2,6,6.0,12.680510688202997,True
nan,Estructura de Datos,2526-1,anon_366,2,8,6.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_367,2,4,14.0,9.410328450599001,True
nan,Estructura de Datos,2526-1,anon_367,2,6,14.0,18.23041625041625,True
nan,Estructura de Datos,2526-1,anon_367,2,8,14.0,6.821195989708101,True
nan,Estructura de Datos,2526-1,anon_368,2,4,2.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_368,2,6,2.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_368,2,8,2.0,2.512345156952752,True
nan,Estructura de Datos,2526-1,anon_369,2,4,2.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_369,2,6,2.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_369,2,8,2.0,6.3947979663111365,True
nan,Estructura de Datos,2526-1,anon_060,2,4,2.0,4.760542002526735,True
nan,Estructura de Datos,2526-1,anon_060,2,6,2.0,6.7231402754159575,True
nan,Estructura de Datos,2526-1,anon_060,2,8,2.0,2.512345156952752,True
dropna,Estructura de Datos,2526-1,anon_346,2,4,0.0,6.3947979663111365,True
dropna,Estructura de Datos,2526-1,anon_346,2,6,0.0,6.3947979663111365,True
dropna,Estructura de Datos,2526-1,anon_346,2,8,0.0,6.3947979663111365,True
